SKU;Brand;Nama Produk;Price List NFI;Harga Display;Harga Cost;Harga Organik;Kode;Alias SKU 1;Alias Nama 1;Alias SKU 2;Alias Nama 2;Alias SKU 3;Alias Nama 3;Alias SKU 4;Alias Nama 4;Produk 1;SKU Produk 1;PCS Produk 1;Price List NFI 1;Subtotal Produk 1;Harga Display 1;Harga Cost 1;Harga Organik 1;Produk 2;SKU Produk 2;PCS Produk 2;Price List NFI 2;Subtotal Produk 2;Harga Display 2;Harga Cost 2;Harga Organik 2;Produk 3;SKU Produk 3;PCS Produk 3;Price List NFI 3;Subtotal Produk 3;Harga Display 3;Harga Cost 3;Harga Organik 3;Produk 4;SKU Produk 4;PCS Produk 4;Price List NFI 4;Subtotal Produk 4;Harga Display 4;Harga Cost 4;Harga Organik 4;Produk 5;SKU Produk 5;PCS Produk 5;Price List NFI 5;Subtotal Produk 5;Harga Display 5;Harga Cost 5;Harga Organik 5;Produk 6;SKU Produk 6;PCS Produk 6;Price List NFI 6;Subtotal Produk 6;Harga Display 6;Harga Cost 6;Harga Organik 6;Produk 7;SKU Produk 7;PCS Produk 7;Price List NFI 7;Subtotal Produk 7;Harga Display 7;Harga Cost 7;Harga Organik 7;SKU Generate;Sub Brand;Parent Item;SKU Generate [0];Parent SKU;MP Tokopedia;MP Lazada;MP Blibli;MP Jdid;MP Bukalapak;MP Nutrimart;MP Eksklusif;MP Shopee;Alias Nama 5;Alias SKU 5;Alias Nama 6;Alias SKU 6;Alias Nama 7;Alias SKU 7
2307061250P4G24;Bundle;L-Men 2 Go Minuman Kesehatan [4 pcs] + Free Shoes Bag Coklat - L-Men 2 Go Minuman Kesehatan [4 pcs] + Free Shoes Bag Coklat;33000.0;49200;41232.667;0;;;;;;;;;;L-Men Hi Protein 2 Go Chocolate;2307061250;4.0;8250.0;33000.0;36800.0;30800.0;0.0;(FREE)Shoesbag l-men gimmick MP;(B)71210021;1.0;0.0;0.0;10000.0;8232.667;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2307061250P4G24;;;;;;;;;;;;;;;
PL6L12;Bundle;L-Men Package Gainmass Coklat [500 g] + L-Men Bar [12 pcs] - L-Men Package Gainmass Coklat [500 g] + L-Men Bar [12 pcs];187000.0;223800;187000;0;;PL12L6;L-Men Package Gainmass Coklat [500 g] + L-Men Bar [12 pcs];;;;;;;L-Men Gain Mass Chocolate 500gr;2304051180;1.0;121000.0;121000.0;145200.0;121000.0;0.0;L-Men Bar Crunchy Chocolate 12sch;2306592173;1.0;66000.0;66000.0;70800.0;59400.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PL6L12;;;;;;;;;;;;;;;
2305551288P1G23;Bundle;L-Men Platinum Suplemen Kesehatan [800 g] + Free Tumbler L-Men Hitam - L-Men Platinum Suplemen Kesehatan [800 g] + Free Tumbler L-Men Hitam;330000.0;469000;366000;0;;;;;;;;;;L-Men Platinum Choco Latte 800gr (25gr protein);2305551288;1.0;330000.0;330000.0;419000.0;330000.0;0.0;(FREE)Shaker L-Men Black;(B)71210028;1.0;0.0;0.0;50000.0;36000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2305551288P1G23;;;;;;;;;;;;;;;
PH26(3)G34(3);Bundle;Neon Box Delima - HILO Chocolate Banana Minuman Cokelat [200 mL/ Buy 3pcs Get 3pcs Free] - Neon Box Delima - HILO Chocolate Banana Minuman Cokelat [200 mL/ Buy 3pcs Get 3pcs Free];19140.0;41040;19140;0;;;;;;;;;;HiLo Chocolate Banana 200ml;2101468;3.0;6380.0;19140.0;21900.0;19140.0;0.0;HiLo Chocolate Banana 200ml (24 botol);(B)2101468;3.0;0.0;0.0;19140.0;0.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101468P3G34(3);;;;;;;;;;;;;;;
2305551401P4;Bundle;SPESIAL 8TH BLIBLI L-Men Platinum Sachet Choco Latte Suplemen [4 Sachets] - SPESIAL 8TH BLIBLI L-Men Platinum Sachet Choco Latte Suplemen [4 Sachets];66000.0;80000;66000;0;;;;;;;;;;L-Men Platinum Choco Latte Sachet (25gr Protein);2305551401;4.0;16500.0;66000.0;80000.0;66000.0;0.0;;;0.0;;;;;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2305551401P4;;;;;;;;;;;;;;;
2104405P1G25;Bundle;Tropicana Slim Minyak Kanola + Free Spatula Kecil - Tropicana Slim Minyak Kanola + Free Spatula Kecil;57200.0;80800;69774;0;;;;;;;;;;Tropicana Slim Minyak Kanola 946ml;2104405;1.0;57200.0;57200.0;63300.0;55000.0;0.0;(FREE)Spatula Blibli;(B)71210003;1.0;0.0;0.0;15000.0;12574.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2104405P1G25;;;;;;;;;;;;;;;
PN29N30;Bundle;Paket NutriSari Madu Lemon 10 Sachet & NutriSari Madu Kurma 10 Sachet -;20460.0;31000;20460;0;;N29N30;Paket NutriSari Madu Lemon 10 Sachet & NutriSari Madu Kurma 10 Sachet;;;;;;;NutriSari Madu Lemon (10 Sch);1101978451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;NutriSari Madu Kurma (10 Sch);1101979451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PN29N30;;;;;;;;;;;;;;;
PH22H3H27H23H1(2)H26(2)H6;Bundle;HiLo Calcium Package;216810.0;344500;284570;0;;;;;;;;;;HiLo Platinum Swiss Chocolate 420gr;2101751112;1.0;86350.0;86350.0;103600.0;86350.0;0.0;HiLo School Honey 500gr;2101401180;1.0;71500.0;71500.0;85800.0;71500.0;0.0;HiLo School Susu Vanilla (10 sch) Gusset;2101484302;1.0;33000.0;33000.0;39900.0;33000.0;0.0;HiLo Thai Tea (10 sch);2101847443;1.0;13200.0;13200.0;20000.0;13200.0;0.0;HiLo Chocolate Avocado 200ml;2101467;2.0;6380.0;12760.0;14600.0;12760.0;0.0;;2101468.0;2.0;;;14600.0;12760.0;0.0;;2101452180.0;1.0;;;66000.0;55000.0;0.0;;;;PH1(2)H3H22H23H27;;;;;;;;;;;;;;;
PH3(1)G36(1);Bundle;HiLo School Honey 500gr + (FREE)Tas Selempang Back to School Series;71500.0;105800;85500;0;;;;;;;;;;HiLo School Honey 500gr;2101401180;1.0;71500.0;71500.0;85800.0;71500.0;0.0;(FREE)Tas Selempang Back to School Series;(B)71210060;1.0;0.0;0.0;20000.0;14000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;HiLo School;HiLo School Honey 500gr;2101401180P1G36;2101401180;;;;;;;;;;;;;;
L10L7L4L11(4)L9(6);Bundle;L-Men Lean Muscle Package;357500.0;429200;357500;0;;;;;;;;;;L-Men Bar Crunchy Chocolate 12sch;2306592173;1.0;66000.0;66000.0;70800.0;59400.0;0.0;L-Men Gain Mass Banana 225gr;2304036151;1.0;60500.0;60500.0;72600.0;60500.0;0.0;L-Men Lose Weight Chocolate Cereal 300gr;2304558112;1.0;99000.0;99000.0;110900.0;92400.0;0.0;L-Men Platinum Choco Latte Sachet (25gr Protein);2305551401;6.0;16500.0;99000.0;120000.0;99000.0;0.0;L-Men Hi Protein 2 Go Chocolate;2307061250;4.0;8250.0;33000.0;36800.0;30800.0;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;L-Men Package;L-Men Lean Muscle Package;PL4L7L9(6)L11(4)L12;L10L7L4L11(4)L9(6);;;;;;;;;;;;;;
PH38H31(4);Bundle;PROMO SPESIAL! HiLo School Chocolate 250gr + 4pcs HiLo School Chocolate RTD 200ml;58850.0;65700;58850;0;;P2101453155H31(4);PROMO SPESIAL! HiLo School Chocolate 250gr + 4pcs RTD 200ml;;;;;;;HiLo School Chocolate 250gr;2101453604;1.0;36850.0;36850.0;40500.0;36850.0;0.0;HiLo School RTD Coklat 200ml;2101492;4.0;5500.0;22000.0;25200.0;22000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PH31(4)H38;;;;;;;;;;;;;;;
T9T10T8T24T19;Bundle;Tropicana Slim Healthy Diet Package;355850.0;422300;355850;0;;;;;;;;;;Tropicana Slim Classic Refill 500gr;2102000180;1.0;92400.0;92400.0;99900.0;86900.0;0.0;Tropicana Slim Gula Jawa 350ml;2102040225;1.0;52800.0;52800.0;59400.0;49500.0;0.0;Tropicana Slim Milk Skim Original 1kg;2101000195;1.0;176000.0;176000.0;211200.0;176000.0;0.0;Tropicana Slim White Coffee;2104170104;1.0;17600.0;17600.0;19800.0;16500.0;0.0;Tropicana Slim Sweetener I Sweet;2103400120;1.0;17050.0;17050.0;17800.0;14850.0;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;Tropicana Slim Kuning;Tropicana Slim Healthy Diet Package;PT5T9T10T19T24;T9T10T8T24T19;;;;;;;;;;;;;;
2305551401P1B6;Bundle;[Buy 1 Get 1 FREE] L-Men Platinum Sachet (25gr protein / serving) -;16500.0;40000;16500;0;;;;;;;;;;L-Men Platinum Choco Latte Sachet (25gr Protein);2305551401;1.0;16500.0;16500.0;20000.0;16500.0;0.0;(FREE)L-Men Platinum Sachet;(B)2305551401;1.0;0.0;0.0;20000.0;0.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2305551401P1B6;;;;;;;;;;;;;;;
2101453190P2G35;Bundle;[FREE BACKPACK2] Hilo school Chocolate 750 Gr -;204600.0;265000;239600;0;;;;;;;;;;HiLo School Chocolate 750gr;2101453190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Tas Sekolah Back to School Series;(B)71210059;1.0;0.0;0.0;40000.0;35000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101453190P2G35;;;;;;;;;;;;;;;
2101428190P2G35;Bundle;[FREE BACKPACK2] Hilo School Vanila Vegiberi 750 Gr -;204600.0;265000;239600;0;;;;;;;;;;HiLo School Vanilla Vegiberi 750gr;2101428190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Tas Sekolah Back to School Series;(B)71210059;1.0;0.0;0.0;40000.0;35000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101428190P2G35;;;;;;;;;;;;;;;
2101453190P2G36G37;Bundle;[FREE POUCH] Hilo School Chocolate 750 Gr -;204600.0;235000;208100;0;;;;;;;;;;HiLo School Chocolate 750gr;2101453190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Pouch Kecil Back to School Series;(B)71210061;1.0;0.0;0.0;10000.0;3500.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101453190P2G37;;;;;;;;;;;;;;;
2101428190P2G36G37;Bundle;[FREE POUCH] Hilo School Vanila Vegiberi 750 gr -;204600.0;235000;208100;0;;;;;;;;;;HiLo School Vanilla Vegiberi 750gr;2101428190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Pouch Kecil Back to School Series;(B)71210061;1.0;0.0;0.0;10000.0;3500.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101428190P2G37;;;;;;;;;;;;;;;
2101651190P2G38;Bundle;[FREE TUMBLER] Hilo Teen Chocolate 750 Gr -;204600.0;240000;214600;0;;H4;[FREE TUMBLER] Hilo Teen Chocolate 750 Gr;;;;;;;HiLo Teen Chocolate 750gr;2101651190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Tumbler Back to School Series;(B)71210062;1.0;0.0;0.0;15000.0;10000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101651190P2G38;;;;;;;;;;;;;;;
2101684190P2G38;Bundle;[FREE TUMBLER] Hilo Teen Vanila 750 Gr -;204600.0;240000;214600;0;;;;;;;;;;HiLo Teen Vanilla 750gr;2101684190;2.0;102300.0;204600.0;225000.0;204600.0;0.0;(FREE)Tumbler Back to School Series;(B)71210062;1.0;0.0;0.0;15000.0;10000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101684190P2G38;;;;;;;;;;;;;;;
2305551288P1G23;Bundle;[FREE TUMBLER] L-Men Platinum 800gr (25gr Protein) -;330000.0;469000;366000;0;;;;;;;;;;L-Men Platinum Choco Latte 800gr (25gr protein);2305551288;1.0;330000.0;330000.0;419000.0;330000.0;0.0;(FREE)Shaker L-Men Black;(B)71210028;1.0;0.0;0.0;50000.0;36000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2305551288P1G23;;;;;;;;;;;;;;;
2104153110P5;Bundle;Tropicana Slim Cafe Latte (5 boxes) -;137500.0;158000;137500;0;;;;;;;;;;Tropicana Slim Cafe Latte (10 sch);2104153110;5.0;27500.0;137500.0;152000.0;132000.0;0.0;;;0.0;;;;;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2104153110P5;;;;;;;;;;;;;;;
2305551401P2;Bundle;Buy 1 Get 1 FREE L-Men Platinum Choco Latte Sachet (25gr Protein);16500.0;40000;16500;0;;;;;;;;;;L-Men Platinum Choco Latte Sachet (25gr Protein);2305551401;1.0;16500.0;16500.0;20000.0;16500.0;0.0;(FREE)L-Men Platinum Sachet;(B)2305551401;1.0;0.0;0.0;20000.0;0.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2305551401P1B6;;;;;;;;;;;;;;;
1101907451P2;Bundle;Buy 1 Get 1 FREE NutriSari Florida Orange (10 Sch) - ED Maret 2019 FS;20460.0;31000;20460;0;;;;;;;;;;NutriSari Florida Orange (10 Sch);1101907451;2.0;10230.0;20460.0;31000.0;20460.0;0.0;;;0.0;;;;;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;1101907451P2;;;;;;;;;;;;;;;
1101978451P2;Bundle;Buy 1 Get 1 FREE NutriSari Madu Lemon (10 Sch) - FS;20460.0;31000;20460;0;;;;;;;;;;NutriSari Madu Lemon (10 Sch);1101978451;2.0;10230.0;20460.0;31000.0;20460.0;0.0;;;0.0;;;;;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;1101978451P2;;;;;;;;;;;;;;;
2104390210P2;Bundle;Buy 1 Get 1 FREE Tropicana Slim Kecap Manis 200ml;49500.0;59400;49500;0;;2104390210P2-shopee;Tropicana Slim Kecap Manis [200ml/2pcs];(S)2104390210P2;Twin Pack - Tropicana Slim Kecap Manis 200ml - Pelengkap Dapur Sehat;;;;;Tropicana Slim Kecap Manis 200ml;2104390210;2.0;24750.0;49500.0;56800.0;47300.0;0.0;;;0.0;;;;;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2104390210P2;;;;;;;;;;;;;;;
PT23(2)G29;Bundle;Buy 2 Tropicana Slim Cafe Latte Free My Bottle;55000.0;78200;65150;0;;;;;;;;;;Tropicana Slim Cafe Latte (10 sch);2104153110;2.0;27500.0;55000.0;60800.0;52800.0;0.0;(FREE)Tumbler My Bottle;(B)71210013;1.0;0.0;0.0;15000.0;10150.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2104153110P2G29;;;;;;;;;;;;;;;
2304051180P1G24;Bundle;Gain Mass Chocolate 500gr FREE Shoes Bag;121000.0;155200;129232.667;0;;;;;;;;;;L-Men Gain Mass Chocolate 500gr;2304051180;1.0;121000.0;121000.0;145200.0;121000.0;0.0;(FREE)Shoesbag l-men gimmick MP;(B)71210021;1.0;0.0;0.0;10000.0;8232.667;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2304051180P1G24;;;;;;;;;;;;;;;
2307061250P4G24;Bundle;L-Men 2 Go (4 Pcs) FREE Shoes Bag;33000.0;49200;41232.667;0;;;;;;;;;;L-Men Hi Protein 2 Go Chocolate;2307061250;4.0;8250.0;33000.0;36800.0;30800.0;0.0;(FREE)Shoesbag l-men gimmick MP;(B)71210021;1.0;0.0;0.0;10000.0;8232.667;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2307061250P4G24;;;;;;;;;;;;;;;
2304051180P1G33;Bundle;L-Men Gain Mass Chocolate 500gr FREE Tumbler Stainless Tokopedia;121000.0;195200;162077;0;;;;;;;;;;L-Men Gain Mass Chocolate 500gr;2304051180;1.0;121000.0;121000.0;145200.0;121000.0;0.0;(FREE)Tumbler Tokopedia Black;(B)71210031;1.0;0.0;0.0;50000.0;41077.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2304051180P1G33;;;;;;;;;;;;;;;
2305551288P1G23;Bundle;L-Men Platinum Choco Latte 800gr (25gr protein) FREE Shaker L-Men;330000.0;469000;366000;0;;;;;;;;;;L-Men Platinum Choco Latte 800gr (25gr protein);2305551288;1.0;330000.0;330000.0;419000.0;330000.0;0.0;(FREE)Shaker L-Men Black;(B)71210028;1.0;0.0;0.0;50000.0;36000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2305551288P1G23;;;;;;;;;;;;;;;
2305551288P1G23;Bundle;L-Men Platinum Choco Latte 800gr (25gr protein) FREE Shaker L-Men - FS;330000.0;469000;366000;0;;;;;;;;;;L-Men Platinum Choco Latte 800gr (25gr protein);2305551288;1.0;330000.0;330000.0;419000.0;330000.0;0.0;(FREE)Shaker L-Men Black;(B)71210028;1.0;0.0;0.0;50000.0;36000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2305551288P1G23;;;;;;;;;;;;;;;
2305551288P1G22;Bundle;L-Men Platinum Choco Latte 800gr FREE Container Lock & Lock;330000.0;454000;360909;0;;;;;;;;;;L-Men Platinum Choco Latte 800gr (25gr protein);2305551288;1.0;330000.0;330000.0;419000.0;330000.0;0.0;(FREE)Lunch Box Lock & Lock HPL850;(B)71210010;1.0;0.0;0.0;35000.0;30909.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2305551288P1G22;;;;;;;;;;;;;;;
2305551288P1G49;Bundle;L-Men Platinum Choco Latte 800gr FREE Toiletries Bag;330000.0;454000;365000;0;;;;;;;;;;L-Men Platinum Choco Latte 800gr (25gr protein);2305551288;1.0;330000.0;330000.0;419000.0;330000.0;0.0;(FREE) Toiletries Bag 2019 Version;(B)71210071;1.0;0.0;0.0;35000.0;35000.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2305551288P1G49;;;;;;;;;;;;;;;
2305551288P1G33;Bundle;L-Men Platinum Choco Latte 800gr FREE Tumbler Stainless Tokopedia;330000.0;469000;371077;0;;;;;;;;;;L-Men Platinum Choco Latte 800gr (25gr protein);2305551288;1.0;330000.0;330000.0;419000.0;330000.0;0.0;(FREE)Tumbler Tokopedia Black;(B)71210031;1.0;0.0;0.0;50000.0;41077.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2305551288P1G33;;;;;;;;;;;;;;;
2105084180P1P31;Bundle;Tropicana Slim Low Fat Milk 500gr FREE Mola Granola Chocolate;121200.0;148700;121200;0;;;;;;;;;;Tropicana Slim High Fiber High Calcium Milk Chocolate 500gr;2151051180;1.0;105600.0;105600.0;126700.0;105600.0;0.0;Mola Granola Chocolate;EC00000046;1.0;15600.0;15600.0;22000.0;15600.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2151051180P1P31;;;;;;;;;;;;;;;
2105084180P1P29;Bundle;Tropicana Slim Low Fat Milk 500gr FREE Mola Granola Original;121200.0;148700;121200;0;;;;;;;;;;Tropicana Slim High Fiber High Calcium Milk Chocolate 500gr;2151051180;1.0;105600.0;105600.0;126700.0;105600.0;0.0;Mola Granola Original;EC00000045;1.0;15600.0;15600.0;22000.0;15600.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2151051180P1P29;;;;;;;;;;;;;;;
2105084180P1P28;Bundle;Tropicana Slim Low Fat Milk 500gr FREE Mola Granola Parmesan Cheese;121200.0;148700;121200;0;;;;;;;;;;Tropicana Slim High Fiber High Calcium Milk Chocolate 500gr;2151051180;1.0;105600.0;105600.0;126700.0;105600.0;0.0;Mola Granola Parmesan Cheese;EC00000048;1.0;15600.0;15600.0;22000.0;15600.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2151051180P1P28;;;;;;;;;;;;;;;
PT37(6)B19;Bundle;Tropicana Slim Santan [5 Sachets/Beli 6 bonus 1 Sendok Sup IKEA];66000.0;120000;80900;0;;;;;;;;;;Tropicana Slim Santan 5 sachet;2102300105;6.0;11000.0;66000.0;90000.0;66000.0;0.0;(FREE) Spatula IKEA;(B)71210095;1.0;0.0;0.0;30000.0;14900.0;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;Tropicana Slim Merah;Tropicana Slim Santan [5 Sachets/Beli 6 bonus 1 Sendok Sup IKEA];2102300105P6G76;PT37(6)B19;;;;;;;;;;;;;;
2102300105P5;Bundle;Tropicana Slim Santan [5 pcs x 5 sachets];55000.0;75000;55000;0;;;;;;;;;;Tropicana Slim Santan 5 sachet;2102300105;5.0;11000.0;55000.0;75000.0;55000.0;0.0;;;0.0;;;;;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2102300105P5;;;;;;;;;;;;;;;
21014281P4;Bundle;Hilo School Vanilla Vegiberi Ready To Drink Susu [200ml/4 pcs];22000.0;25200;22000;0;;;;;;;;;;HiLo School RTD Vanila Vegiberi 200ml;21014281;4.0;5500.0;22000.0;25200.0;22000.0;0.0;;;0.0;;;;;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;HiLo School;Hilo School Vanilla Vegiberi Ready To Drink Susu [200ml/4 pcs];21014281P4;21014281P4;;;;;;;;;;;;;;
21014281P24;Bundle;Hilo School Vanilla Vegiberi Ready To Drink Susu [200ml/24 pcs];132000.0;151200;132000;0;;;;;;;;;;HiLo School RTD Vanila Vegiberi 200ml;21014281;24.0;5500.0;132000.0;151200.0;132000.0;0.0;;;0.0;;;;;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;HiLo School;Hilo School Vanilla Vegiberi Ready To Drink Susu [200ml/24 pcs];21014281P24;21014281P24;;;;;;;;;;;;;;
2101809250P2;Bundle;Hilo Chocolate Taro Minuman Cokelat [200 mL/2 pcs];9240.0;11000;9240;0;;;;;;;;;;HiLo Chocolate Taro RTD 200ml;2101809250;2.0;4620.0;9240.0;11000.0;9240.0;0.0;;;0.0;;;;;0.0;;;0.0;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101809250P2;;;;;;;;;;;;;;;
